"epoch","total cpu usage",,,,,"dsk/loop0",,"dsk/loop1",,"dsk/loop2",,"dsk/loop3",,"dsk/loop4",,"dsk/loop5",,"dsk/loop6",,"dsk/loop7",,"dsk/loop8",,"dsk/sda",,"dsk/sdb",,"dsk/sdc",,"dsk/sr0",,"net/eth0",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"interrupts",,"load avg",,,"memory usage",,,,"procs",,,"io/loop0",,"io/loop1",,"io/loop2",,"io/loop3",,"io/loop4",,"io/loop5",,"io/loop6",,"io/loop7",,"io/loop8",,"io/sda",,"io/sdb",,"io/sdc",,"io/sr0",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"sockets",,,,,"tcp sockets",,,,,"raw","udp",,"unix sockets",,,,"virtual memory",,,,"loo0","loo1","loo2","loo3","loo4","loo5","loo6","loo7","loo8","sda","sdb","sdc","sr0"
"epoch","usr","sys","idl","wai","stl","dsk/loop0:read","dsk/loop0:writ","dsk/loop1:read","dsk/loop1:writ","dsk/loop2:read","dsk/loop2:writ","dsk/loop3:read","dsk/loop3:writ","dsk/loop4:read","dsk/loop4:writ","dsk/loop5:read","dsk/loop5:writ","dsk/loop6:read","dsk/loop6:writ","dsk/loop7:read","dsk/loop7:writ","dsk/loop8:read","dsk/loop8:writ","dsk/sda:read","dsk/sda:writ","dsk/sdb:read","dsk/sdb:writ","dsk/sdc:read","dsk/sdc:writ","dsk/sr0:read","dsk/sr0:writ","recv","send","in","out","used","free","cach","avai","int","csw","run","blk","new","1m","5m","15m","4","15","1m","5m","15m","used","free","cach","avai","run","blk","new","io/loop0:read","io/loop0:writ","io/loop1:read","io/loop1:writ","io/loop2:read","io/loop2:writ","io/loop3:read","io/loop3:writ","io/loop4:read","io/loop4:writ","io/loop5:read","io/loop5:writ","io/loop6:read","io/loop6:writ","io/loop7:read","io/loop7:writ","io/loop8:read","io/loop8:writ","io/sda:read","io/sda:writ","io/sdb:read","io/sdb:writ","io/sdc:read","io/sdc:writ","io/sr0:read","io/sr0:writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","raw","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","loo0:util","loo1:util","loo2:util","loo3:util","loo4:util","loo5:util","loo6:util","loo7:util","loo8:util","sda:util","sdb:util","sdc:util","sr0:util"
1769961381.633,72.904,25.907,0.250,0.939,0,0,0,0,0,0,0,0,0,0,238944256,0,237568000,0,0,0,0,0,0,0,0,0,0,0,5308416,0,0,0,0,0,0,10498936832,682086400,54605217792,56495464448,35004,187145,28,8,8,24.590,21.420,16.130,0,2,24.590,21.420,16.130,10498936832,682086400,54605217792,56495464448,26,8,8,0,0,0,0,0,0,0,0,0,62,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4576,253606,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2336,24433,16585,0,0,0,0,48.700,53.800,0,0,0,0,2.300,0,0
1769961382.633,73.717,24.969,0.438,0.876,0,0,0,0,0,0,0,0,0,0,246513664,0,253263872,0,0,0,0,0,0,0,0,0,1515782144,0,32768,0,0,0,0,0,0,10506321920,625532928,54653460480,56488153088,34720,179022,25,11,19,24.590,21.420,16.130,0,0,24.590,21.420,16.130,10506321920,625532928,54653460480,56488153088,29,10,19,0,0,0,0,0,0,0,0,0,65,0,57,0,0,0,0,0,0,0,0,0,220,0,1,0,0,0,4704,253614,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3037,25572,14367,0,0,0,0,41.100,45.400,0,0,0,0,68.500,0,0
1769961383.633,73.648,25.157,0.252,0.943,0,0,0,0,0,0,0,0,0,0,165642240,0,223182848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10509443072,582918144,54692130816,56484843520,34586,178411,30,9,12,24.590,21.420,16.130,0,2,24.590,21.420,16.130,10509443072,582918144,54692130816,56485257216,24,11,12,0,0,0,0,0,0,0,0,0,44,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,253609,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4112,24859,14058,0,0,0,0,37.100,24.400,0,0,0,0,0,0,0
1769961384.633,74.090,24.969,0.188,0.753,0,0,0,0,0,0,0,0,0,0,199557120,0,130613248,0,0,0,0,0,0,0,0,0,557056,0,0,0,0,0,0,0,0,10483994624,584392704,54715637760,56510849024,33287,182502,22,11,21,25.020,21.570,16.210,0,0,25.020,21.570,16.210,10483994624,584392704,54715637760,56510849024,25,7,21,0,0,0,0,0,0,0,0,0,65,0,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4736,253609,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3030,13688,10305,0,0,0,0,34.900,53.900,0,0,0,0,1,0,0
1769961385.633,72.858,26.141,0.250,0.750,0,0,0,0,0,0,0,0,0,0,239927296,0,247037952,0,0,0,0,0,0,0,0,0,0,0,557056,0,0,0,0,0,0,10453475328,773718016,54558023680,56541421568,33244,195613,26,10,10,25.020,21.570,16.210,0,2,25.020,21.570,16.210,10453475328,773718016,54558023680,56541421568,31,6,10,0,0,0,0,0,0,0,0,0,82,0,71,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4672,253610,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3809,24898,63433,0,0,0,0,41.500,46.300,0,0,0,0,0,0,0
1769961386.633,72.978,25.893,0.439,0.690,0,0,0,0,0,0,0,0,0,0,258867200,0,245923840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10499420160,675799040,54609858560,56491315200,37249,196379,27,10,100,25.020,21.570,16.210,0,0,25.020,21.570,16.210,10497765376,682004480,54605307904,56498307072,27,10,100,0,0,0,0,0,0,0,0,0,318,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,253632,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,15011,62677,53000,0,0,0,0,52,57.100,0,0,0,0,0,0,0
1769961387.633,74.577,24.483,0.313,0.626,0,0,0,0,0,0,0,0,0,0,112459776,0,117800960,0,0,0,0,0,0,0,0,0,0,0,131072,0,0,0,0,0,0,10474475520,715489280,54595153920,56521113600,33620,176014,28,9,15,25.020,21.570,16.210,0,2,25.020,21.570,16.210,10474475520,715489280,54595153920,56521113600,28,9,15,0,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4768,253572,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4107,14511,15621,0,0,0,0,20.100,21.500,0,0,0,0,0,0.100,0
1769961388.633,73.935,25,0.251,0.815,0,0,0,0,0,0,0,0,0,0,118751232,0,108855296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10475257856,717553664,54592307200,56520491008,33574,180744,25,9,1,25.020,21.570,16.210,0,0,25.020,21.570,16.210,10475257856,717553664,54592307200,56520491008,26,8,1,0,0,0,0,0,0,0,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,253572,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,894,11634,12012,0,0,0,0,18.700,20.700,0,0,0,0,0,0,0
1769961389.633,74.074,25.047,0.126,0.753,0,0,0,0,0,0,0,0,0,0,110329856,0,109051904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10452041728,743653376,54589423616,56543850496,32382,175621,30,6,8,25.180,21.660,16.260,0,2,25.180,21.660,16.260,10452041728,743653376,54589423616,56543850496,29,5,8,0,0,0,0,0,0,0,0,0,39,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,253572,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4103,15449,17716,0,0,0,0,16.300,18.600,0,0,0,0,0.300,0,0
1769961390.635,74.593,24.343,0.250,0.814,0,0,0,0,0,0,0,0,0,0,110624768,0,117800960,0,0,0,0,0,0,0,0,0,655360,0,589824,0,0,0,0,0,0,10451730432,728780800,54604607488,56544219136,33284,181350,28,10,4,25.180,21.660,16.260,0,0,25.180,21.660,16.260,10451709952,728780800,54604627968,56544288768,25,8,4,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,4736,253572,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,686,14862,10879,0,0,0,0,20.700,22.800,0,0,0,0,0,0,0
1769961391.633,73.774,25.031,0.440,0.755,0,0,0,0,0,0,0,0,0,0,119209984,0,109281280,0,0,0,0,0,0,0,0,0,0,0,98304,0,0,0,0,0,0,10449846272,733507584,54601764864,56546287616,33548,176738,31,5,15,25.180,21.660,16.260,0,2,25.180,21.660,16.260,10449846272,733507584,54601764864,56546287616,30,6,15,0,0,0,0,0,0,0,0,0,45,0,47,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4736,253579,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,6028,21983,13867,0,0,0,0,19.700,21.400,0,0,0,0,0,0,0
1769961392.633,74.232,24.702,0.251,0.815,0,0,0,0,0,0,0,0,0,0,111280128,0,109674496,0,0,0,0,0,0,0,0,0,768737280,0,32768,0,0,0,0,0,0,10463727616,722579456,54598828032,56532508672,33886,187438,26,7,26,25.180,21.660,16.260,0,0,25.180,21.660,16.260,10463727616,722579456,54598828032,56532508672,24,9,26,0,0,0,0,0,0,0,0,0,51,0,40,0,0,0,0,0,0,0,0,0,119,0,1,0,0,0,4800,253534,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2035,12850,22482,0,0,0,0,22.600,24.200,0,0,0,0,21,0,0
1769961393.633,59.787,19.636,9.473,11.104,0,0,0,0,0,0,0,0,0,0,98238464,0,96960512,0,0,0,0,0,0,0,0,0,435355648,0,98304,0,0,0,0,0,0,10453393408,736948224,54594793472,56542973952,28421,141764,0,17,12,25.180,21.660,16.260,0,2,25.180,21.660,16.260,10453393408,736948224,54594793472,56542973952,0,17,12,0,0,0,0,0,0,0,0,0,41,0,39,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,3872,252504,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3971,10566,15324,0,0,0,0,17.400,18.400,0,0,0,0,26,0,0
1769961394.633,1.314,1.377,36.733,60.576,0,0,0,0,0,0,0,0,0,0,163840,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10457739264,732565504,54594830336,56538677248,2019,1881,0,17,31,23.320,21.330,16.190,0,0,23.320,21.330,16.190,10457739264,732565504,54594830336,56538677248,0,17,31,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808,252519,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,5086,3645,3614,0,0,0,0,0.100,0.100,0,0,0,0,0,0,0
1769961395.635,15.740,5.809,19.550,58.901,0,0,0,0,0,0,0,0,0,0,17334272,0,17137664,0,0,0,0,0,0,0,131072,0,589824,0,1638400,0,0,0,0,0,0,10470010880,718467072,54596657152,56526385152,8321,31131,30,6,30,23.320,21.330,16.190,0,0,23.320,21.330,16.190,10470010880,718467072,54596657152,56526385152,23,12,30,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,2,0,2,0,23,0,0,0,4544,253571,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,5825,6578,3780,0,0,0,0,2.800,3.300,0,0,0,0,0.400,0,0
1769961396.633,74.323,24.355,0.252,1.070,0,0,0,0,0,0,0,0,0,0,114163712,0,112787456,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,0,0,10446835712,743489536,54594613248,56549662720,32775,168963,12,13,4,23.320,21.330,16.190,0,2,23.320,21.330,16.190,10446835712,743489536,54594613248,56549662720,24,9,4,0,0,0,0,0,0,0,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544,253531,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2961,20423,16775,0,0,0,0,21.200,23,0,0,0,0,0,0,0
1769961397.633,73.041,25.329,0.564,1.066,0,0,0,0,0,0,0,0,0,0,111968256,0,110297088,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,10483068928,709644288,54592208896,56513540096,35750,163289,25,10,106,23.320,21.330,16.190,0,0,23.320,21.330,16.190,10483068928,709644288,54592208896,56513540096,22,12,106,0,0,0,0,0,0,0,0,0,71,0,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4704,253543,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,13897,48990,53027,0,0,0,0,27.100,27.900,0,0,0,0,0,0,0
1769961398.633,73.701,25.297,0.250,0.751,0,0,0,0,0,0,0,0,0,0,110755840,0,109379584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10471780352,706895872,54606245888,56524869632,32761,179314,29,4,7,23.320,21.330,16.190,0,2,23.320,21.330,16.190,10471780352,706895872,54606245888,56524869632,25,8,7,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,253535,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3218,14819,10840,0,0,0,0,21.300,23.900,0,0,0,0,0,0,0
1769961399.633,74.107,24.577,0.439,0.878,0,0,0,0,0,0,0,0,0,0,119209984,0,117833728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10456547328,724226048,54604148736,56540266496,32225,174196,26,7,11,23.380,21.370,16.230,0,0,23.380,21.370,16.230,10456547328,724226048,54604148736,56540266496,22,10,11,0,0,0,0,0,0,0,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,253551,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2603,14990,16430,0,0,0,0,19.500,21.500,0,0,0,0,0,0,0
1769961400.633,72.961,25.721,0.314,1.004,0,0,0,0,0,0,0,0,0,0,109871104,0,108593152,0,0,0,0,0,0,0,0,0,98304,0,688128,0,0,0,0,0,0,10462760960,720703488,54601457664,56533700608,33091,190554,21,13,15,23.380,21.370,16.230,0,2,23.380,21.370,16.230,10462760960,720703488,54601457664,56533700608,23,11,15,0,0,0,0,0,0,0,0,0,40,0,38,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,4704,253536,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4646,14100,14323,0,0,0,0,21.200,23.200,0,0,0,0,0.300,0,0
1769961401.633,74.169,24.639,0.251,0.940,0,0,0,0,0,0,0,0,0,0,119242752,0,117866496,0,0,0,0,0,0,0,229376,0,0,0,0,0,0,0,0,0,0,10461196288,724369408,54599356416,56536244224,33011,171229,29,7,1,23.380,21.370,16.230,0,0,23.380,21.370,16.230,10461196288,724369408,54599356416,56536244224,26,7,1,0,0,0,0,0,0,0,0,0,43,0,39,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4704,253536,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,153,10542,12973,0,0,0,0,19.500,21,0,0,0,0.100,0,0,0
1769961402.633,73.727,25.079,0.251,0.943,0,0,0,0,0,0,0,0,0,0,110919680,0,109281280,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,10451165184,736407552,54597349376,56545869824,33324,169836,28,6,15,23.380,21.370,16.230,0,2,23.380,21.370,16.230,10451165184,736407552,54597349376,56545869824,27,6,15,0,0,0,0,0,0,0,0,0,50,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4736,253537,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4029,14301,14337,0,0,0,0,20.400,22.600,0,0,0,0,0,0,0
1769961403.633,73.932,24.686,0.503,0.879,0,0,0,0,0,0,0,0,0,0,110657536,0,117768192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10445402112,744341504,54595178496,56551931904,32932,189186,27,9,28,23.380,21.370,16.230,0,0,23.380,21.370,16.230,10445402112,744341504,54595178496,56551931904,27,10,28,0,0,0,0,0,0,0,0,0,47,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,253541,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4481,21251,22770,0,0,0,0,17.300,19.100,0,0,0,0,0,0,0
1769961404.633,74.406,24.656,0.188,0.751,0,0,0,0,0,0,0,0,0,0,119570432,0,109707264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10437361664,738455552,54609104896,56560377856,31871,166971,26,8,27,23.750,21.480,16.290,0,2,23.750,21.480,16.290,10437361664,738455552,54609104896,56560377856,32,3,27,0,0,0,0,0,0,0,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,253546,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4752,15576,11998,0,0,0,0,17.600,19.500,0,0,0,0,0,0,0
1769961405.633,74.279,24.529,0.188,1.004,0,0,0,0,0,0,0,0,0,0,109805568,0,108527616,0,0,0,0,0,0,0,0,0,98304,0,425984,0,0,0,0,0,0,10419847168,758489088,54606585856,56577572864,32503,180698,27,7,4,23.750,21.480,16.290,0,0,23.750,21.480,16.290,10419847168,758489088,54606585856,56577572864,26,10,4,0,0,0,0,0,0,0,0,0,39,0,40,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4800,253539,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2062,10830,12341,0,0,0,0,26.400,28.500,0,0,0,0,0.500,0.100,0
1769961406.633,74.295,24.577,0.376,0.752,0,0,0,0,0,0,0,0,0,0,110329856,0,117768192,0,0,0,0,0,0,0,229376,0,0,0,327680,0,0,0,0,0,0,10429677568,750510080,54604734464,56567943168,33720,171181,23,13,7,23.750,21.480,16.290,0,2,23.750,21.480,16.290,10429677568,750510080,54604734464,56567943168,24,12,7,0,0,0,0,0,0,0,0,0,39,0,42,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,4736,253539,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3287,13403,13560,0,0,0,0,19.600,21.300,0,0,0,0,0,0,0
1769961407.633,72.898,25.910,0.314,0.878,0,0,0,0,0,0,0,0,0,0,120324096,0,109903872,0,0,0,0,0,0,0,0,0,0,0,131072,0,0,0,0,0,0,10449489920,733003776,54602428416,56547815424,34738,170588,26,8,83,23.750,21.480,16.290,0,0,23.750,21.480,16.290,10449489920,733003776,54602428416,56547815424,22,10,83,0,0,0,0,0,0,0,0,0,53,0,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4768,253541,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,12084,38169,39485,0,0,0,0,30.500,32.200,0,0,0,0,0,0,0
1769961408.633,73.902,24.655,0.502,0.941,0,0,0,0,0,0,0,0,0,0,116457472,0,122585088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10443100160,739688448,54602100736,56554680320,33491,163352,31,4,29,23.750,21.480,16.290,0,2,23.750,21.480,16.290,10443100160,739688448,54602100736,56554680320,26,8,29,0,0,0,0,0,0,0,0,0,72,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,253562,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,8852,23919,23119,0,0,0,0,22.500,24.200,0,0,0,0,0,0,0
1769961409.633,74.311,24.060,0.501,1.128,0,0,0,0,0,0,0,0,0,0,118718464,0,116916224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10436845568,748593152,54599450624,56561262592,32920,178364,25,10,2,23.930,21.560,16.350,0,0,23.930,21.560,16.350,10436845568,748593152,54599450624,56561262592,23,9,2,0,0,0,0,0,0,0,0,0,77,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,253545,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,283,11131,12978,0,0,0,0,18.300,19.900,0,0,0,0,0,0,0
1769961410.633,67.693,22.376,2.577,7.354,0,0,0,0,0,0,0,0,0,0,118489088,0,108068864,0,0,0,0,0,0,0,0,0,98304,0,1343488,0,0,0,0,0,0,10415599616,755343360,54614044672,56582606848,31861,165635,1,17,7,23.930,21.560,16.350,0,2,23.930,21.560,16.350,10415599616,755343360,54614044672,56582606848,1,17,7,0,0,0,0,0,0,0,0,0,63,0,51,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,3808,252508,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2955,14986,12982,0,0,0,0,16.300,18.300,0,0,0,0,0.300,0.100,0
1769961411.633,0.250,0.689,21.666,77.395,0,0,0,0,0,0,0,0,0,0,0,0,2097152,0,0,0,0,0,0,0,131072,0,0,0,4816896,0,0,0,0,0,0,10423574528,747368448,54614044672,56574754816,2100,2630,0,17,17,23.930,21.560,16.350,0,0,23.930,21.560,16.350,10423574528,747368448,54614044672,56574754816,0,17,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3808,252524,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3208,2429,2513,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961412.633,0.564,1.002,18.535,79.900,0,0,0,0,0,0,0,0,0,0,3768320,0,688128,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,10428071936,742776832,54614138880,56570269696,3856,5904,4,17,41,23.930,21.560,16.350,0,2,23.930,21.560,16.350,10428071936,742776832,54614138880,56570269696,5,17,41,0,0,0,0,0,0,0,0,0,43,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3776,252365,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,5847,5992,8758,0,0,0,0,0.500,0.600,0,0,0,0,0,0,0
