"epoch","total cpu usage",,,,,"dsk/loop0",,"dsk/loop1",,"dsk/loop2",,"dsk/loop3",,"dsk/loop4",,"dsk/loop5",,"dsk/loop6",,"dsk/loop7",,"dsk/loop8",,"dsk/sda",,"dsk/sdb",,"dsk/sdc",,"dsk/sr0",,"net/eth0",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"interrupts",,"load avg",,,"memory usage",,,,"procs",,,"io/loop0",,"io/loop1",,"io/loop2",,"io/loop3",,"io/loop4",,"io/loop5",,"io/loop6",,"io/loop7",,"io/loop8",,"io/sda",,"io/sdb",,"io/sdc",,"io/sr0",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"sockets",,,,,"tcp sockets",,,,,"raw","udp",,"unix sockets",,,,"virtual memory",,,,"loo0","loo1","loo2","loo3","loo4","loo5","loo6","loo7","loo8","sda","sdb","sdc","sr0"
"epoch","usr","sys","idl","wai","stl","dsk/loop0:read","dsk/loop0:writ","dsk/loop1:read","dsk/loop1:writ","dsk/loop2:read","dsk/loop2:writ","dsk/loop3:read","dsk/loop3:writ","dsk/loop4:read","dsk/loop4:writ","dsk/loop5:read","dsk/loop5:writ","dsk/loop6:read","dsk/loop6:writ","dsk/loop7:read","dsk/loop7:writ","dsk/loop8:read","dsk/loop8:writ","dsk/sda:read","dsk/sda:writ","dsk/sdb:read","dsk/sdb:writ","dsk/sdc:read","dsk/sdc:writ","dsk/sr0:read","dsk/sr0:writ","recv","send","in","out","used","free","cach","avai","int","csw","run","blk","new","1m","5m","15m","4","15","1m","5m","15m","used","free","cach","avai","run","blk","new","io/loop0:read","io/loop0:writ","io/loop1:read","io/loop1:writ","io/loop2:read","io/loop2:writ","io/loop3:read","io/loop3:writ","io/loop4:read","io/loop4:writ","io/loop5:read","io/loop5:writ","io/loop6:read","io/loop6:writ","io/loop7:read","io/loop7:writ","io/loop8:read","io/loop8:writ","io/sda:read","io/sda:writ","io/sdb:read","io/sdb:writ","io/sdc:read","io/sdc:writ","io/sr0:read","io/sr0:writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","raw","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","loo0:util","loo1:util","loo2:util","loo3:util","loo4:util","loo5:util","loo6:util","loo7:util","loo8:util","sda:util","sdb:util","sdc:util","sr0:util"
1769961499.789,64.817,32.913,1.702,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360448,0,0,0,0,0,0,0,0,10960637952,824287232,54009548800,56039550976,39200,153831,31,2,100,20.510,20.880,16.570,0,0,20.510,20.880,16.570,10960216064,824709120,54009548800,56039550976,34,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3872,252787,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,16695,37338,37449,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961500.789,64.962,31.944,2.399,0.694,0,0,0,0,0,0,0,0,0,0,0,0,98304,0,0,0,0,0,0,0,0,0,0,0,589824,0,0,0,0,0,0,10954043392,830881792,54009548800,56045723648,39375,152615,32,1,4,20.510,20.880,16.570,0,2,20.510,20.880,16.570,10954043392,830881792,54009548800,56045723648,33,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3872,252787,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,163,5254,5314,0,0,0,0,0,0,0,0,0,0,0,0.100,0
1769961501.789,64.443,33.166,1.888,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98304,0,0,0,0,0,0,0,0,0,0,10955911168,829022208,54009540608,56043864064,37809,153978,25,2,1,20.510,20.880,16.570,0,0,20.510,20.880,16.570,10955911168,829022208,54009540608,56043864064,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3872,252787,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,195,5273,5258,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961502.789,63.562,33.606,2.266,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048576,0,0,0,0,0,0,0,10923405312,861302784,54009765888,56076337152,39532,174733,30,2,43,20.510,20.880,16.570,0,2,20.510,20.880,16.570,10923405312,861302784,54009765888,56076337152,32,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3904,252788,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,1,8049,21826,24807,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961503.789,64.921,32.934,1.640,0.505,0,0,0,0,0,0,0,0,0,0,589824,0,196608,0,0,0,0,0,0,0,65536,0,98304,0,32768,0,0,0,0,0,0,10918748160,865935360,54009790464,56080990208,37911,154783,30,5,2,20.510,20.880,16.570,0,0,20.510,20.880,16.570,10918748160,865935360,54009790464,56080990208,39,1,2,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,3936,252788,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,242,5238,5203,0,0,0,0,0.200,0.100,0,0,0,0,0.300,0,0
1769961504.789,64.304,33.312,1.945,0.439,0,0,0,0,0,0,0,0,0,0,0,0,491520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10914533376,870096896,54009843712,56085262336,36866,154310,32,1,7,21.190,21.010,16.640,0,2,21.190,21.010,16.640,10914533376,870096896,54009843712,56085262336,27,2,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936,252789,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,1791,6994,6979,0,0,0,0,0,41.100,0,0,0,0,0,0,0
1769961505.789,65.028,32.766,1.764,0.441,0,0,0,0,0,0,0,0,0,0,0,0,98304,0,0,0,0,0,0,0,0,0,0,0,589824,0,0,0,0,0,0,10914967552,869662720,54009843712,56084828160,35661,152640,31,3,1,21.190,21.010,16.640,0,0,21.190,21.010,16.640,10914967552,869662720,54009843712,56084828160,33,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3936,252788,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,123,5280,5274,0,0,0,0,0,0,0,0,0,0,0,0.100,0
1769961506.789,65.242,32.495,1.886,0.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10915237888,869388288,54009847808,56084553728,34309,153692,32,2,6,21.190,21.010,16.640,0,2,21.190,21.010,16.640,10915237888,869388288,54009847808,56084553728,33,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936,252802,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,1815,6746,6776,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961507.789,65.474,32.454,1.758,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10963447808,820736000,54010290176,56035905536,33335,171812,30,1,28,21.190,21.010,16.640,0,0,21.190,21.010,16.640,10963447808,820736000,54010290176,56035905536,26,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936,252827,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4886,16348,13043,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961508.789,64.421,33.375,1.889,0.315,0,0,0,0,0,0,0,0,0,0,1310720,0,294912,0,0,0,0,0,0,0,0,0,98304,0,4947968,0,0,0,0,0,0,10942386176,842047488,54010040320,56057364480,35903,170105,37,2,17,21.190,21.010,16.640,0,2,21.190,21.010,16.640,10942386176,842047488,54010040320,56057364480,33,2,17,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,3968,252805,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3328,7853,11042,0,0,0,0,0.300,0.300,0,0,0,0,0.300,0,0
1769961509.789,53.502,27.445,6.183,12.871,0,0,0,0,0,0,0,0,0,0,0,0,393216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10929270784,854966272,54010236928,56070311936,34542,131399,1,17,96,21.970,21.180,16.720,0,0,21.970,21.180,16.720,10929270784,854966272,54010236928,56070311936,1,17,96,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776,252532,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,13711,36476,36549,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961510.789,0.313,1.127,22.229,76.331,0,0,0,0,0,0,0,0,0,0,0,0,327680,0,0,0,0,0,0,0,0,0,0,0,131072,0,0,0,0,0,0,10937131008,847257600,54010085376,56062693376,2207,2675,0,17,17,21.970,21.180,16.720,0,2,21.970,21.180,16.720,10937131008,847257600,54010085376,56062693376,0,17,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3808,252553,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3939,3190,3930,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961511.789,11.750,5.625,15.688,66.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753664,0,0,0,0,0,0,10924683264,859701248,54010089472,56075149312,6763,17171,32,2,24,21.970,21.180,16.720,0,0,21.970,21.180,16.720,10924683264,859701248,54010089472,56075149312,36,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4096,253037,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2172,13769,12301,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961512.789,67.273,31.599,0.815,0.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10915094528,869265408,54010114048,56084742144,40728,117469,35,2,10,21.970,21.180,16.720,0,2,21.970,21.180,16.720,10915094528,869265408,54010114048,56084742144,32,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,253060,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2380,26008,27445,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961513.789,67.189,31.305,1.192,0.314,0,0,0,0,0,0,0,0,0,0,1638400,0,557056,0,0,0,0,0,0,0,32768,0,98304,0,65536,0,0,0,0,0,0,10930507776,853647360,54010318848,56069328896,37773,137226,37,2,34,21.970,21.180,16.720,0,0,21.970,21.180,16.720,10930507776,853647360,54010318848,56069328896,36,3,34,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,4160,253055,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4950,29855,30362,0,0,0,0,0.900,1,0,0,0,0,0.300,0.100,0
1769961514.789,66.771,31.721,1.193,0.314,0,0,0,0,0,0,0,0,0,0,196608,0,0,0,0,0,0,0,0,0,98304,0,0,0,983040,0,0,0,0,0,0,10913738752,870408192,54010327040,56086126592,38007,120586,34,2,7,23.340,21.470,16.840,0,2,23.340,21.470,16.840,10913738752,870408192,54010327040,56086126592,34,1,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,4160,253062,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,1650,20670,21386,0,0,0,0,0.100,0,0,0,0,0.100,0,0.100,0
1769961515.789,66.520,31.912,1.191,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10908344320,875802624,54010327040,56091525120,36968,118377,33,1,11,23.340,21.470,16.840,0,0,23.340,21.470,16.840,10908344320,875802624,54010327040,56091525120,33,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,253062,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2437,22701,22698,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961516.789,66.729,31.767,1.190,0.313,0,0,0,0,0,0,0,0,0,0,0,0,786432,0,0,0,0,0,0,0,0,0,0,0,458752,0,0,0,0,0,0,10900750336,883384320,54010339328,56099127296,34795,119136,37,1,9,23.340,21.470,16.840,0,2,23.340,21.470,16.840,10900750336,883384320,54010339328,56099127296,39,2,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4160,253056,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2519,19885,20784,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961517.789,67.105,31.391,1.253,0.251,0,0,0,0,0,0,0,0,0,0,0,0,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10896048128,888029184,54010396672,56103780352,33867,134267,30,2,9,23.340,21.470,16.840,0,0,23.340,21.470,16.840,10896048128,888029184,54010396672,56103780352,31,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,253063,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,704,17336,17731,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961518.789,66.834,31.975,0.878,0.313,0,0,0,0,0,0,0,0,0,0,1605632,0,425984,0,0,0,0,0,0,0,0,0,98304,0,131072,0,0,0,0,0,0,10904915968,879046656,54010511360,56094908416,33167,119734,34,4,16,23.340,21.470,16.840,0,2,23.340,21.470,16.840,10904915968,879046656,54010511360,56094908416,38,3,16,0,0,0,0,0,0,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4224,253060,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3948,26505,18908,0,0,0,0,0.400,0.400,0,0,0,0,0.300,0,0
1769961519.789,65.513,32.473,1.699,0.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10915291136,868577280,54010572800,56084598784,37333,145199,41,2,96,24.510,21.750,16.950,0,0,24.510,21.750,16.950,10915291136,868577280,54010572800,56084598784,34,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4192,253072,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,13180,49395,58195,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961520.789,67.251,31.183,1.190,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10889756672,894107648,54010576896,56110133248,37471,120717,33,2,21,24.510,21.750,16.950,0,2,24.510,21.750,16.950,10889756672,894107648,54010576896,56110133248,35,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,253059,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2985,20077,20382,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961521.789,67.149,31.592,0.944,0.315,0,0,0,0,0,0,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,0,0,0,0,0,0,10885586944,898273280,54010580992,56114302976,36925,119978,30,2,7,24.510,21.750,16.950,0,0,24.510,21.750,16.950,10885586944,898273280,54010580992,56114302976,26,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4224,253068,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,1685,20914,21161,0,0,0,0,0,0,0,0,0,0,0,0.100,0
1769961522.789,67.294,31.387,1.004,0.314,0,0,0,0,0,0,0,0,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10886184960,897638400,54010617856,56113692672,35352,127408,39,1,4,24.510,21.750,16.950,0,2,24.510,21.750,16.950,10886184960,897638400,54010617856,56113692672,37,2,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4256,253058,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,680,18333,18828,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961523.789,67.629,30.928,1.129,0.314,0,0,0,0,0,0,0,0,0,0,1343488,0,458752,0,0,0,0,0,0,0,0,0,98304,0,32768,0,0,0,0,0,0,10882576384,901124096,54010740736,56117288960,35585,122679,35,3,15,24.510,21.750,16.950,0,0,24.510,21.750,16.950,10882576384,901124096,54010740736,56117288960,37,2,15,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4256,253068,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2511,20288,20730,0,0,0,0,0.300,0.300,0,0,0,0,0.300,0,0
1769961524.789,67.064,31.556,1.066,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,0,0,0,98304,0,0,0,0,0,0,10888417280,895254528,54010753024,56111484928,35968,124310,33,1,25,25.670,22.030,17.070,0,2,25.670,22.030,17.070,10888417280,895254528,54010753024,56111484928,36,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4256,253064,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4376,28477,28740,0,0,0,0,0,0,0,0,0,0.100,0,0.100,0
1769961525.789,66.667,32.078,1.004,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10886135808,897486848,54010802176,56113770496,35036,131784,38,1,7,25.670,22.030,17.070,0,0,25.670,22.030,17.070,10886135808,897486848,54010802176,56113770496,33,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,253069,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,1767,20174,20789,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961526.789,63.128,29.523,2.952,4.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458752,0,0,0,0,0,0,10872643584,910983168,54010798080,56127295488,32575,111149,0,17,3,25.670,22.030,17.070,0,2,25.670,22.030,17.070,10872643584,910983168,54010798080,56127295488,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3808,252532,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,420,16417,17919,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961527.789,0.501,1.128,31.015,67.356,0,0,0,0,0,0,0,0,0,0,131072,0,98304,0,0,0,0,0,0,0,0,0,5963776,0,0,0,0,0,0,0,0,10884014080,899592192,54010818560,56115912704,2985,4125,0,17,20,25.670,22.030,17.070,0,0,25.670,22.030,17.070,10884014080,899592192,54010818560,56115912704,0,17,20,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3808,252562,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4323,3508,3347,0,0,0,0,0,0,0,0,0,0,0.100,0,0
1769961528.789,3.448,2.006,29.592,64.953,0,0,0,0,0,0,0,0,0,0,1507328,0,1048576,0,0,0,0,0,0,0,196608,0,294912,0,32768,0,0,0,0,0,0,10895949824,887496704,54010978304,56103968768,2675,5534,37,2,34,25.670,22.030,17.070,0,0,25.670,22.030,17.070,10895949824,887496704,54010978304,56103968768,35,1,34,0,0,0,0,0,0,0,0,0,23,0,19,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,4480,253556,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4351,13834,11485,0,0,0,0,0.300,0.400,0,0,0,0,0.300,0,0
1769961529.789,68.441,30.808,0.626,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196608,0,0,0,0,0,0,10909585408,873840640,54010998784,56090370048,29538,67827,33,1,26,26.420,22.250,17.170,0,2,26.420,22.250,17.170,10910613504,872812544,54010998784,56089341952,29,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4480,253625,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,6568,61797,58152,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961530.789,67.481,31.328,0.940,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10880585728,902799360,54011056128,56119361536,34133,105492,34,1,99,26.420,22.250,17.170,0,0,26.420,22.250,17.170,10880585728,902799360,54011056128,56119361536,37,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608,253586,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,14495,70329,73289,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961531.789,67.503,31.305,0.816,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655360,0,0,0,0,0,0,10878140416,905244672,54011056128,56121831424,31921,89501,40,2,7,26.420,22.250,17.170,0,2,26.420,22.250,17.170,10878140416,905244672,54011056128,56121831424,40,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4640,253584,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3151,44492,45898,0,0,0,0,0,0,0,0,0,0,0,0.100,0
1769961532.789,68.108,30.890,0.815,0.188,0,0,0,0,0,0,0,0,0,0,196608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10871218176,912146432,54011076608,56128753664,30197,102127,37,1,14,26.420,22.250,17.170,0,0,26.420,22.250,17.170,10871218176,912146432,54011076608,56128753664,36,1,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608,253586,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,2957,44489,45496,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961533.791,68.125,30.938,0.750,0.188,0,0,0,0,0,0,0,0,0,0,458752,0,819200,0,0,0,0,0,0,0,0,0,98304,0,32768,0,0,0,0,0,0,10863816704,919515136,54011109376,56136142848,29350,91072,31,2,15,26.420,22.250,17.170,0,2,26.420,22.250,17.170,10863816704,919515136,54011109376,56136142848,33,3,15,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4704,253575,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3591,44044,45203,0,0,0,0,0.200,0.300,0,0,0,0,0.400,0,0
1769961534.789,67.982,30.952,0.877,0.188,0,0,0,0,0,0,0,0,0,0,0,0,327680,0,0,0,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,10858446848,924798976,54011195392,56141529088,28987,91941,33,2,7,26.950,22.430,17.250,0,0,26.950,22.430,17.250,10858446848,924798976,54011195392,56141529088,37,1,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4736,253580,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,1563,43079,43876,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961535.789,67.920,31.203,0.752,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10861297664,921939968,54011203584,56138706944,28400,91544,34,1,27,26.950,22.430,17.250,0,2,26.950,22.430,17.250,10861297664,921939968,54011203584,56138706944,38,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736,253587,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,4195,51529,52593,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961536.789,67.837,31.223,0.815,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10849488896,933703680,54011248640,56150482944,28563,92314,31,1,7,26.950,22.430,17.250,0,0,26.950,22.430,17.250,10849488896,933703680,54011248640,56150482944,34,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736,253587,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3128,43244,44606,0,0,0,0,0,0,0,0,0,0,0,0,0
1769961537.789,69.655,29.467,0.815,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655360,0,0,0,0,0,0,10845057024,938123264,54011260928,56154906624,27776,93664,39,2,4,26.950,22.430,17.250,0,2,26.950,22.430,17.250,10845057024,938123264,54011260928,56154906624,35,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4736,253574,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,698,42242,43268,0,0,0,0,0,0,0,0,0,0,0,0.100,0
1769961538.789,68.210,30.788,0.814,0.188,0,0,0,0,0,0,0,0,0,0,1736704,0,491520,0,0,0,0,0,0,0,0,0,98304,0,32768,0,0,0,0,0,0,10843025408,940032000,54011383808,56156942336,27926,93929,32,3,15,26.950,22.430,17.250,0,0,26.950,22.430,17.250,10843025408,940032000,54011383808,56156942336,33,2,15,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4768,253584,0,0,0,0,0,0,0,120,1,1,0,0,1,0,0,0,0,0,1,0,0,116,0,116,0,3801,43648,44593,0,0,0,0,0.300,0.500,0,0,0,0,0.300,0,0
